compound,label
Clc1cc(N2CCN(CC2)CCCn2nc(n(c2=O)CCOc2ccccc2)CC)ccc1,1
O1[C@@H](n2c3nc(nc(OC)c3nc2)N)[C@@H](O)[C@H](O)[C@H]1CO,1
S(C[C@H](NC(=O)c1c(c(O)ccc1)C)[C@H](O)CN1C[C@@H]2[C@H](C[C@H]1C(=O)NC(C)(C)C)CCCC2)c1ccccc1,1
O([C@H]1[C@H](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2N)CN)[C@@H](N)C[C@@H](N)[C@@H]1O)[C@@H]1O[C@@H]([C@@H](O[C@H]2O[C@H]([C@@H](O)[C@H](O)[C@H]2N)CN)[C@H]1O)CO,0
O=C(c1c(N)c(CC(=O)N)ccc1)c1ccccc1,0
O([C@H]1[C@H](NCC)C[C@H](N)[C@@H](O[C@H]2OC(=CC[C@H]2N)CN)[C@@H]1O)[C@H]1OC[C@](O)([C@H](NC)[C@H]1O)C,1
O=c1[nH]c2c(n(C3CC3)c3ncccc13)nccc2C,1
O=C(N)c1cccnc1,1
O(C(=O)C1=C(NC(=C([C@H]1c1cc(N(=O)=O)ccc1)C(=O)OC)C)C)CCN(Cc1ccccc1)C,0
Clc1c(NC(=O)c2c(O)ccc(Cl)c2)ccc(N(=O)=O)c1,0
N1([C@@H](CCC1)c1cccnc1)C,0
O(C(=O)C1=C(NC(=C([C@H]1c1c(N(=O)=O)cccc1)C(=O)OC)C)C)C,1
FC(F)(F)c1cc(Nc2ncccc2C(=O)O)ccc1,1
FC(F)(F)c1cc(N2C(=O)C(NC2=O)(C)C)ccc1N(=O)=O,1
O(C(=O)C1=C(NC(=C([C@H]1c1cc(N(=O)=O)ccc1)C(=O)OC)C#N)C)C(C)C,1
S(=O)(=O)(Nc1c(Oc2ccccc2)cc(N(=O)=O)cc1)C,1
O(C(=O)C1=C(NC(=C([C@H]1c1cc(N(=O)=O)ccc1)C(=O)OCCOC)C)C)C(C)C,1
O(C(=O)C1=C(NC(=C([C@H]1c1c(N(=O)=O)cccc1)C(=O)OC)C)C)CC(C)C,0
s1c(NC(=O)c2c(OC(=O)C)cccc2)ncc1N(=O)=O,0
FC(F)(F)c1cc(N(=O)=O)c(C(=O)C2C(=O)CCCC2=O)cc1,0
O=N(=O)c1c(N(N(=O)=O)C)c(N(=O)=O)cc(N(=O)=O)c1,1
O(C(=O)C1=C(NC(=C([C@H]1c1cc(N(=O)=O)ccc1)C(=O)OC)C)C)CC,1
o1c(/C=N/N2CC(=O)NC2=O)ccc1N(=O)=O,1
o1c(ccc1N(=O)=O)/C=N/NC(=O)N,0
O(N(=O)=O)C(CON(=O)=O)CON(=O)=O,0
S(CCN/C(=C/N(=O)=O)/NC)Cc1nc(sc1)CN(C)C,1
O=NN(C)C,1
S(c1c2c([nH]c(nc2=O)N)ccc1C)c1ccncc1,1
O(c1ccc(CCCCCCCCC)cc1)CCO,0
O[C@H](c1cc(O)c(O)cc1)CN,0
O[C@@]1([C@@]2([C@H]([C@H]3[C@H](CC2)[C@@H]2C(=CC(=O)CC2)CC3)CC1)C)C#C,1
Fc1c(N2CCNCC2)cc2n(CC)cc(c(=O)c2c1)C(=O)O,1
N(CC/C=C\1/c2c(CCc3c1cccc3)cccc2)C,1
O1C([C@H](OC)[C@@H](OC(=O)N)[C@@H](O)[C@@H]1Oc1c(c2oc(O)c(NC(=O)c3cc(CC=C(C)C)c(O)cc3)c(=O)c2cc1)C)(C)C,1
Clc1c(Cl)cccc1,1
Fc1c(N2CCN(CC2)C)c2OC[C@H](n3c2c(c1)c(=O)c(c3)C(=O)O)C,1
s1c2=Nc3c(NC(=c2cc1C)N1CCN(CC1)C)cccc3,1
Oc1c(cc(N/N=C/2\C=C(C(=O)C=C2)C(=O)O)cc1)C(=O)O,1
O=C1[C@H](CCc2n(c3c(c12)cccc3)C)Cn1c(ncc1)C,1
OCCN1CCN(CC1)CCCN1c2c(C=Cc3c1cccc3)cccc2,1
O1[C@H]([C@H](CCCCCC)C1=O)C[C@@H](OC(=O)[C@@H](NC=O)CC(C)C)CCCCCCCCCCC,1
O([C@@H](c1c(cccc1)C)c1ccccc1)CCN(C)C,0
S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)c1c(noc1C)c1ccccc1,1
OCc1cc2CC[C@H](Nc2cc1N(=O)=O)CNC(C)C,1
O[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC3)CC(=O)OC4)C)CC2)CC1)C)C,1
o1c(c(nc1CCC(=O)O)c1ccccc1)c1ccccc1,1
O=c1n(CCCN2CCN(CC2)[C@@H](c2ccccc2)c2ccccc2)c2c([nH]1)cccc2,1
Clc1cc2C(=N[C@H](O)C(=O)Nc2cc1)c1ccccc1,1
O=C1Cc2c(N(c3c1cccc3)C(=O)N)cccc2,1
Clc1c(/C(=N/OCc2c(Cl)cc(Cl)cc2)/Cn2ccnc2)ccc(Cl)c1,0
O(C[C@@H](O)CNC(C)C)c1c(OCC=C)cccc1,0
O[C@@](C1CCCCC1)(c1ccccc1)C(=O)OCC#CCN(CC)CC,0
O1[C@@H]2[C@]34[C@](O)([C@H](N(CC3)C)Cc3c4c1c(OC)cc3)CCC2=O,0
Oc1c(C(C)(C)C)cc(c(c1C)CC1=NCCN1)C,0
O[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC3)CC(=O)/C(=C\O)/C4)C)CC2)CC1)C)C,1
O1[C@@H]2[C@]34[C@](O)([C@H](N(CC3)C)Cc3c4c1c(O)cc3)CCC2=O,0
O[C@@](C1CCCCC1)(c1ccccc1)C(=O)OCC1=NCCCN1C,0
O=C1Nc2c([C@@]1(c1ccc(O)cc1)c1ccc(O)cc1)cccc2,1
C(c1ccc(cc1)N)c1ccc(cc1)N,1
O1[C@H]2[C@](OC(=O)C)([C@@H]3[C@@]([C@@H](O)C2)(C(=O)[C@H](OC(=O)C)C2=C([C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C[C@@](O)([C@H]3OC(=O)c3ccccc3)C2(C)C)C)C)C1,1
Fc1cc2onc([C@H]3CCN(CC3)CCc3c(=O)n4CCC[C@H](O)c4nc3C)c2cc1,0
O=C1N([C@H]2[C@@H]3CCN(C2)CC3)C[C@H]2c3c1cccc3CCC2,1
P(=O)(O)(O)C(P(=O)(O)O)(O)CCN,0
[S@](=O)(c1[nH]c2c(n1)ccc(OC(F)F)c2)Cc1nccc(OC)c1OC,1
O(c1cc2c(nccc2cc1OC)Cc1cc(OC)c(OC)cc1)C,1
O1[C@@](CC)(C(=O)N(C1=O)C)C,1
[n+]1(ccc(c2cc[n+](cc2)C)cc1)C,1
OC([C@H](/C=C/[C@H]([C@@H]1[C@@]2([C@@H](CC1)/C(=C/C=C\1/C[C@@H](O)C[C@H](O)C1)/CCC2)C)C)C)(C)C,0
O([C@H]1[C@H](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2N)CO)[C@@H](N)C[C@@H](N)[C@@H]1O)[C@@H]1O[C@@H]([C@@H](O[C@H]2O[C@H]([C@@H](O)[C@H](O)[C@H]2N)CN)[C@H]1O)CO,0
Fc1ccc([C@H]2[C@@H](CNCC2)COc2cc3OCOc3cc2)cc1,1
S(=O)(=O)(N)c1c(ccc(Nc2nc(N(c3cc4nn(c(c4cc3)C)C)C)ccn2)c1)C,1
N(c1ccc(/N=N/c2ccccc2)cc1)(C)C,1
Fc1c(N2CCN(CC2)C)cc2n(CC)cc(c(=O)c2c1)C(=O)O,1
P(=O)(OCCCCCNC(=O)[C@@H](NC(=O)OCCOC)CCCCNC(=O)OCCOC)(O)C,0
O=c1nc([nH]c2[nH]cc(CCc3ccc(cc3)C(=O)N[C@H](CCC(=O)O)C(=O)O)c12)N,1
O=c1n2c(ncc1c1n[nH]nn1)c(ccc2)C,1
O1[C@@H](c2ccccc2)C(=O)N=C1N,1
O(c1c(C2CCCC2)cccc1)C[C@@H](O)CNC(C)(C)C,0
OCC(CCn1c2[nH]c(nc(=O)c2nc1)N)CO,0
Clc1c(cc([C@]2(O)CCN(CC2)CCC[C@@H](c2ccc(F)cc2)c2ccc(F)cc2)cc1)C(F)(F)F,0
SC([C@@H](N)C(=O)O)(C)C,1
S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)Cc1ccccc1,1
S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)COc1ccccc1,0
ClC(Cl)(Cl)C(Cl)Cl,1
S(CC[C@H](NC(=O)[C@@H](NC(=O)CCNC(=O)OCC(C)C)Cc1c2c([nH]c1)cccc2)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N)C,0
O(CCCCCOc1ccc(cc1)C(=N)N)c1ccc(cc1)C(=N)N,1
Oc1cc2[C@]3([C@H]([C@H](N(CC3)CC=C(C)C)Cc2cc1)C)C,0
O=C1NC(=O)NC(=O)C1([C@@H](CCC)C)CC,0
S(=O)(=O)(O)c1cc(c(cc1)C)C,1
O1[C@@H](n2c3NC=NC[C@@H](O)c3nc2)C[C@H](O)[C@H]1CO,1
O=c1n(CCCCC(=O)C)c(=O)n(c2ncn(c12)C)C,1
S1c2c(N(CCCN3CCN(CC3)C)c3c1cccc3)cccc2,1
BrC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
S(C[C@@H]1C[C@H]2[C@H](N(C1)CCC)Cc1c3c2cccc3[nH]c1)C,0
N1[C@@H](CC(C2CCCCC2)C2CCCCC2)CCCC1,1
S1c2c(N(CCCN3CC[C@H](O)CC3)c3c1cccc3)cc(cc2)C#N,1
O=C(N1[C@@H]2[C@H](C[C@H]1C(=O)O)CCCC2)[C@@H](N[C@@H](CCC)C(=O)OCC)C,0
ClC(=C[C@H]1C([C@@H]1C(=O)OCc1cc(Oc2ccccc2)ccc1)(C)C)Cl,0
Clc1cc2N(CCCN3CCN(CC3)CCO)c3c(Sc2cc1)cccc3,1
O=C(NC(=O)N)Cc1ccccc1,1
O1[C@@H]([C@H](N(CC1)C)C)c1ccccc1,0
N(N)CCc1ccccc1,1
O=C1[C@@H](C(=O)c2c1cccc2)c1ccccc1,1
O1[C@@H]([C@H](NCC1)C)c1ccccc1,0
O=C1NC(=O)NC(=O)C1(CC)c1ccccc1,1
ClCCN([C@@H](COc1ccccc1)C)Cc1ccccc1,0
o1c(O)c([C@H](CC)c2ccccc2)c(=O)c2c1cccc2,0
NC(Cc1ccccc1)(C)C,0
Oc1cc(N(CC2=NCCN2)c2ccc(cc2)C)ccc1,0
O=C1N(N(C(=O)[C@H]1CCCC)c1ccccc1)c1ccccc1,1
O=C1NC(=O)N[C@@]1(c1ccccc1)c1ccccc1,1
O=C1C(=C(C(=O)c2c1cccc2)C)C/C=C(/CCC[C@H](CCC[C@@H](CCCC(C)C)C)C)\C,1
Oc1c(N(=O)=O)cc(N(=O)=O)cc1N(=O)=O,1
O1C[C@@H]([C@H](CC)C1=O)Cc1n(cnc1)C,0
N(=C(\Nc1ccncc1)/NC#N)/[C@@H](C(C)(C)C)C,0
O(C[C@@H](O)CNC(C)C)c1c2c([nH]cc2)ccc1,1
S1[C@@H](Cc2ccc(OCCc3ncc(CC)cc3)cc2)C(=O)NC1=O,1
O([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC3)C[C@H](OC(=O)C)[C@@H](N3CC[N+](CC3)(C)C)C4)C)CC2)C[C@@H]1N1CC[N+](CC1)(C)C)C)C(=O)C,0
N1CCNCC1,0
S1c2c(N(CCCN3CC[C@@H](CC3)CCO)c3c1cccc3)cc(S(=O)(=O)N(C)C)cc2,1
Clc1ccc(c2c(nn(c2)c2ccc(F)cc2)CC(=O)O)cc1,1
O[C@@H](CNC(C)(C)C)c1nc(c(O)cc1)CO,0
S(=O)(=O)(N)c1c(Oc2ccccc2)c(N2CCCC2)cc(c1)C(=O)O,1
O1c2cc(CN3CCN(CC3)c3ncccn3)ccc2OC1,1
O(c1c(Cc2c(c3c(nc2)nc(nc3N)N)C)cc(OC)cc1)C,1
S1(=O)(=O)N(/C(=C(/O)\Nc2ncccc2)/C(=O)c2c1cccc2)C,1
Clc1c(N2CC=CC2)ccc([C@@H](C)C(=O)O)c1,1
N1(CCCNCCNCCCNCC1)Cc1ccc(CN2CCCNCCNCCCNCC2)cc1,0
O([C@@H]1C[C@H](O[C@H]2[C@@H](Cc3c(C2=O)c(O)c2c(c3)cc(O[C@@H]3O[C@@H]([C@@H](O)[C@H](O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)C4)C)C3)C)c(c2O)C)[C@H](OC)C(=O)[C@@H](O)[C@H](O)C)O[C@@H]([C@H]1O)C)[C@@H]1O[C@@H]([C@@H](O)[C@H](O[C@@H]2O[C@@H]([C@@H](O)[C@@](O)(C2)C)C)C1)C,1
O1C[C@H]2[C@@H]([C@@H](c3c([C@@H]2O)cc2OCOc2c3)c2cc(OC)c(OC)c(OC)c2)C1=O,0
O=C1N[C@@H](CCN)C(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@H](O)C)C(=O)NCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CCCC[C@@H](CC)C)CCN)[C@H](O)C)CCN)C(=O)N[C@@H](CCN)C(=O)N[C@@H](C(=O)N[C@H]1CC(C)C)Cc1ccccc1,0
S(=O)(=O)(O)c1c(cccc1)C=C,0
Clc1cc2N[C@H](N(S(=O)(=O)c2cc1S(=O)(=O)N)C)CSCC(F)(F)F,0
O([C@@H](c1c2[nH]c(c1C)/C=C/1\N=C(C(=C1C)CCC(=O)O)/C=C\1/N=C(/C=c/3\[nH]/c(=C\2)/c(c3[C@H](O)C)C)C(=C1CCC(=O)O)C)C)[C@@H](c1c(/c/2=C/c3[nH]c(c(c3[C@H](O)C)C)/C=C/3\N=C(C(=C3C)CCC(=O)O)/C=C/3\N=C(/C=c/1\[nH]2)C(=C3CCC(=O)O)C)C)C,1
O=N/C=c\1/n(cccc1)C,0
SC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)CS)CC(=O)N)[C@H](O)C)C)[C@H](O)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N1[C@@H](CCC1)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1[C@@H](CCC1)C(=O)N1[C@@H](CCC1)C(=O)N[C@@H]([C@H](O)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H]([C@H](O)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N)CC(C)C)[C@H](CC)C)Cc1ccccc1)CC(=O)N)CC(=O)N)CO)CO)Cc1[nH]cnc1)C(C)C)CC(C)C)Cc1ccccc1)CC(=O)N)C)CCC(=O)N)[C@H](O)C)C,0
O(CCCCc1ccccc1)c1ccc(cc1)C(=O)Nc1cc2oc(cc(=O)c2cc1)c1n[nH]nn1,1
O([C@@H]1[C@@H]2[C@H]([C@H](C=CC2=C[C@@H](O)C1)C)CC[C@@H](O)C[C@@H](O)CC(=O)O)C(=O)[C@H](CC)C,1
Clc1cc2c(N(CC3CC3)C(=O)CN=C2c2ccccc2)cc1,0
O=C(N1C[C@@H]2N(CCc3c2cccc3)C(=O)C1)C1CCCCC1,1
O=C(N1CCN(CC1)c1nc2c(c(n1)N)cc(OC)c(OC)c2)c1occc1,1
O([C@]1([C@@]2([C@H]([C@H]3[C@H]([C@@H](O)C2)[C@@]2(C(=CC(=O)C=C2)CC3)C)CC1)C)C(=O)COC(=O)CC)C(=O)OCC,0
OC(=O)C[C@H](CC(C)C)CN,1
O=C(Nc1c(cccc1)C)[C@H](NCCC)C,0
O(c1cc(N[C@@H](CCCN)C)c2ncccc2c1)C,0
O=C1NCNC(=O)C1(CC)c1ccccc1,0
S(=O)(=O)(N(CCC)CCC)c1ccc(cc1)C(=O)O,1
O=C(NCCN(CC)CC)c1ccc(N)cc1,1
O(CCN(CC)CC)C(=O)c1ccc(N)cc1,0
O=C(NC(C)C)c1ccc(CNNC)cc1,1
Clc1cc2N(CCCN3CCN(CC3)C)c3c(Sc2cc1)cccc3,1
O[C@@](C1CCCCC1)(CCN1CCCC1)c1ccccc1,0
Clc1ccc(/C(=C\2/C=C(F)C=CC2=O)/NCCCC(=O)N)cc1,1
O=C([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)C,1
S1c2c(N(CCCN(C)C)c3c1cccc3)cccc2,1
S1c2c(N(C[C@H](N(C)C)C)c3c1cccc3)cccc2,1
O(C[C@@H](O)CNCCC)c1c(C(=O)CCc2ccccc2)cccc1,1
O(CC[N+](C(C)C)(C(C)C)C)C(=O)[C@H]1c2c(Oc3c1cccc3)cccc2,0
O(CCN(CC)CC)C(=O)c1cc(N)c(OCCC)cc1,0
S1c2c(N(C[C@H](N(C)C)C)c3c1cccc3)cc(cc2)C(=O)CC,0
Oc1c(C(C)C)cccc1C(C)C,1
O([C@@]([C@@H](CN(C)C)C)(Cc1ccccc1)c1ccccc1)C(=O)CC,1
O(C[C@@H](O)CNC(C)C)c1c2c(ccc1)cccc2,1
Cl[C@@H](CCl)C,1
Ic1cn(CC(=O)OCCC)cc(I)c1=O,0
S=c1[nH]c(CCC)cc(=O)[nH]1,1
O=C(N1[C@@H](CCC1)C(=O)N)[C@@H](NC(=O)[C@H]1NC(=O)CC1)Cc1[nH]cnc1,0
N(CCC[C@H]1c2c(C=Cc3c1cccc3)cccc2)C,0
O[C@H]([C@@H](NC)C)c1ccccc1,0
O=C(N)c1nccnc1,1
n1ccccc1,1
O(c1c[n+](ccc1)C)C(=O)N(C)C,0
Oc1c(c(CO)cnc1C)CO,0
Clc1ccc(c2c(nc(nc2N)N)CC)cc1,1
n1(c(c(cc1C)/C=C/c1[n+](c2c(cc(N(C)C)cc2)cc1)C)C)c1ccccc1,0
Clc1cc2c(N(CC(F)(F)F)C(=S)CN=C2c2c(F)cccc2)cc1,0
S1c2c(C(=Nc3c1cccc3)N1CCN(CC1)CCOCCO)cccc2,1
Clc1cc2nc3c(c(N[C@@H](CCCN(CC)CC)C)c2cc1)cc(OC)cc3,1
O=C(N1[C@@H](Cc2c(C1)cccc2)C(=O)O)[C@@H](N[C@@H](CCc1ccccc1)C(=O)OCC)C,1
O[C@@]1([C@@]2([C@H]([C@H]3[C@H](CC2)c2c(CC3)cc(OC3CCCC3)cc2)CC1)C)C#C,1
Clc1c(S(=O)(=O)N)cc2c(N[C@@H](NC2=O)CC)c1,1
O[C@H]([C@@H]1N2C[C@@H]([C@H](C1)CC2)C=C)c1c2c(ncc1)ccc(OC)c2,1
O[C@@H]([C@H]1N2C[C@@H]([C@@H](C1)CC2)C=C)c1c2c(ncc1)ccc(OC)c2,1
s1c(c(c2c1cc(O)cc2)C(=O)c1ccc(OCCN2CCCCC2)cc1)c1ccc(O)cc1,0
s1c(N(Cc2cc3c([nH]c(nc3=O)C)cc2)C)ccc1C(=O)N[C@@H](CCC(=O)O)C(=O)O,1
O1c2c(c3[C@@H](CCc3cc2)CCNC(=O)CC)CC1,0
O=C(N1[C@@H]2[C@H](C[C@H]1C(=O)O)CCC2)[C@@H](N[C@@H](CCc1ccccc1)C(=O)OCC)C,1
S(Cc1oc(CN(C)C)cc1)CCN/C(=C/N(=O)=O)/NC,1
O[C@@H](CN1CCN(CC1)CC(=O)Nc1c(cccc1C)C)COc1c(OC)cccc1,0
O([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC3)C[C@H](OC(=O)C)[C@@H](N3CCCCC3)C4)C)CC2)C[C@@H]1[N+]1(CCCCC1)CC=C)C)C(=O)CC,0
N([C@@H]1CCc2c1cccc2)CC#C,0
O1[C@@H](n2c3nc(nc(N)c3nc2)n2ncc(c2)C(=O)NC)[C@H](O)[C@H](O)[C@H]1CO,0
O(C(=O)C1(N(c2ccccc2)C(=O)CC)CCN(CC1)CCC(=O)OC)C,0
O=C(N[C@H](c1c(N2CCCCC2)cccc1)CC(C)C)Cc1cc(OCC)c(cc1)C(=O)O,1
O([C@@H]1[C@H]([C@@H]2[C@@H](CN3[C@H](C2)c2[nH]c4c(c2CC3)ccc(OC)c4)C[C@H]1OC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)C(=O)OC)C,0
O([C@@H]1[C@H]([C@@H]2[C@@H](CN3[C@H](C2)c2[nH]c4c(c2CC3)ccc(OC)c4)C[C@H]1OC(=O)c1cc(OC)c(OC)c(OC)c1)C(=O)OC)C,0
Oc1cc(O)ccc1,1
S([C@H]1C[C@@H]2N([C@H](C1)CC2)C)CC(=O)O[C@H]1[C@@]2([C@H]3[C@@]([C@H]([C@H](O)[C@](C1)(C)C=C)C)(CC[C@H]2C)CCC3=O)C,0
O1[C@@H]([C@@H](O)[C@@H](O)[C@@H]1n1nc(nc1)C(=O)N)CO,1
O([C@H]1[C@@H]([C@H](O)[C@@H]([C@@H](O)[C@@H](C)/C=C/C=C(\C(=O)NC2=C3NC4(N=C3c3c(C2=O)c(O)c(c2O[C@](O/C=C/[C@H](OC)[C@H]1C)(C(=O)c32)C)C)CCN(CC4)CC(C)C)/C)C)C)C(=O)C,1
O([C@H]1[C@@H]([C@H](O)[C@@H]([C@@H](O)[C@@H](C)/C=C/C=C(/C(=O)NC2=C(O)c3c(C(=O)/C/2=C/NN2CCN(C4CCCC4)CC2)c2c(O[C@](O/C=C/[C@H](OC)[C@H]1C)(C2=O)C)c(c3O)C)\C)C)C)C(=O)C,1
s1c2c(nc1N)ccc(OC(F)(F)F)c2,1
N[C@@H]([C@]12C[C@@H]3C[C@H](C1)C[C@H](C2)C3)C,0
O[C@@H]1[C@H]2[C@H]([C@H]3[C@@]([C@@]([C@@H](C3)C)(C)C(=O)CC)(C1)C)CCC1=CC(=O)C=C[C@]21C,0
P(=O)(O)(O)C(P(=O)(O)O)(O)Cc1cccnc1,0
Fc1cc2onc([C@H]3CCN(CC3)CCc3c(=O)n4CCCCc4nc3C)c2cc1,1
O[C@@H]([C@@H](NCCc1ccc(O)cc1)C)c1ccc(O)cc1,1
s1c(nc(CN(C(=O)N[C@@H](C(C)C)C(=O)N[C@H](C[C@H](O)[C@@H](NC(=O)OCc2scnc2)Cc2ccccc2)Cc2ccccc2)C)c1)C(C)C,1
O(c1cc([C@@H](N(C)C)C)ccc1)C(=O)N(CC)C,1
[nH]1c2c(c(CCN(C)C)c1)cc(cc2)Cn1ncnc1,0
O([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC3)C[C@H](O)[C@@H](N3CCOCC3)C4)C)CC2)C[C@@H]1[N+]1(CCCC1)CC=C)C)C(=O)C,0
S(=O)(=O)(c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1)C,1
Clc1c(OP(=S)(OC)OC)cc(Cl)c(Cl)c1,1
O=C(Nc1c(cccc1C)C)[C@H]1N(CCCC1)CCC,0
S1[C@@H](Cc2ccc(OCCN(c3ncccc3)C)cc2)C(=O)NC1=O,1
S(=O)(=O)(N(c1nc(C(C)C)c(c(n1)c1ccc(F)cc1)/C=C/[C@H](O)C[C@@H](O)CC(=O)O)C)C,1
s1c(CCN([C@H]2CCc3c(C2)cccc3O)CCC)ccc1,0
O(c1cc(CN2CCCCC2)ccc1)CCCNC(=O)COC(=O)C,1
O([C@@H]1[C@H]([C@H](O[C@@H]2O[C@H]([C@H](O)[C@](OC)(C2)C)C)[C@H](C(=O)O[C@@H]([C@@](O)([C@H](O)[C@H](/C(=N/OCOCCOC)/[C@@H](C[C@]1(O)C)C)C)C)CC)C)C)[C@@H]1O[C@@H](C[C@H](N(C)C)[C@H]1O)C,1
Fc1c(Cn2nnc(c2)C(=O)N)c(F)ccc1,0
O1c2cc(C(C)(C)C)ccc2O[C@H]1C,0
O(CCCCCCNC[C@H](O)c1cc(c(O)cc1)CO)CCCCc1ccccc1,0
O(c1c(cccc1)C(=O)O)C(=O)c1c(O)cccc1,1
P(=O)(O)(O)CN(CCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O,0
O[C@H]([C@@H]1Nc2c(NC1)[nH]c(nc2=O)N)[C@@H](O)C,0
O=C(NC(C)(C)C)[C@H]1N(C[C@@H]2[C@H](C1)CCCC2)C[C@@H](O)[C@@H](NC(=O)[C@@H](NC(=O)c1nc2c(cc1)cccc2)CC(=O)N)Cc1ccccc1,1
O=C1NC(=O)NC(=O)C1([C@@H](CCC)C)CC=C,0
N([C@@H](Cc1ccccc1)C)(CC#C)C,0
O=C1C(=C(C(=O)C(=C1C)C)C)[C@H](CCCCCC(=O)O)c1ccccc1,1
Clc1c([C@@H](OCc2c3c(sc2)c(Cl)ccc3)Cn2ccnc2)ccc(Cl)c1,1
Clc1cc([C@@H]2CC[C@H](NC)c3c2cccc3)ccc1Cl,1
FC(F)(F)C(OCF)C(F)(F)F,1
Clc1ccc(C2(CCC2)[C@H](N(C)C)CC(C)C)cc1,1
S(=O)(=O)(N1CCN(CC1)C)c1cc(c2[nH]c3c(nn(c3c(=O)n2)C)CCC)c(OCC)cc1,1
S(=O)(=O)([N-]c1ncccn1)c1ccc(N)cc1,0
O([C@@H]1[C@@H]2[C@H]([C@H](C=CC2=C[C@@H](C1)C)C)CC[C@H]1OC(=O)C[C@H](O)C1)C(=O)C(CC)(C)C,1
S(CC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)O)Cc1ccc(OS(=O)(=O)O)cc1)CCSC)Cc1c2c([nH]c1)cccc2)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N)C,0
O([C@@H]1C[C@@H](CC[C@H]1O)C[C@H]([C@H]1OC(=O)[C@H]2N(CCCC2)C(=O)C(=O)[C@@]2(O[C@@H](CC[C@H]2C)C[C@H](OC)/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@H](OC)[C@H](O)/C(=C/[C@H](C(=O)C1)C)/C)C)C)/C)O)C)C,1
OC(=O)CCCc1ccccc1,1
O([C@H]1[C@@H]2CCN(C1)CC2)C(=O)N1[C@H](c2c(CC1)cccc2)c1ccccc1,0
Clc1c(cc(NC(=O)Nc2ccc(Oc3cc(ncc3)C(=O)NC)cc2)cc1)C(F)(F)F,1
O[C@@H]([C@H](O)[C@@H](O)CO)[C@H](O)CO,0
S(=O)(=O)(Nc1ccc([C@@H](O)CNC(C)C)cc1)C,1
Fc1c2n(C3CC3)cc(c(=O)c2c(N)c(F)c1N1C[C@@H](N[C@@H](C1)C)C)C(=O)O,1
O1[C@H]2[C@H](O[C@@H]3O[C@@H](CC(=O)[C@]13O)C)[C@@H](O)[C@H](NC)[C@H](O)[C@@H]2NC,1
S([C@H]1[C@H]2[C@H]3[C@@]([C@@]4(OC(=O)CC4)CC3)(CC[C@@H]2[C@@]2(C(=CC(=O)CC2)C1)C)C)C(=O)C,1
